tg,0,2,9,33,other
45.393190221506245,0.9995153597373121,6.7214465470629e-08,0.0004833896894930084,1.2231890194317263e-07,1.0610398287721922e-06
45.726963679017324,0.9995019425237057,7.127311161093683e-08,0.0004944395040233726,1.2226408802872576e-07,3.424435071279217e-06
46.060737136528395,0.9994818483951806,7.5567858724992e-08,0.0005102367743837597,1.1797784204885012e-07,7.721284735125505e-06
46.394510594039474,0.999463424682595,8.007456323915812e-08,0.0005274762836810763,1.1979372330138676e-07,8.899165437850245e-06
46.728284051550546,0.9994397681809519,8.501061506170921e-08,0.0005457460218266984,1.194819320418102e-07,1.4281304674416553e-05
47.062057509061624,0.9994141005929459,9.05858922742774e-08,0.0005687719161430172,1.2884872778028377e-07,1.690805629189963e-05
47.395830966572696,0.9994054398256028,9.649192567793077e-08,0.0005860838736748313,1.5170119283299097e-07,8.228107602997332e-06
47.729604424083774,0.999401070608108,1.0232461512495084e-07,0.0005969218274908747,1.6875483264566434e-07,1.7364849533434238e-06
48.063377881594846,0.9993889477046654,1.0821528937198228e-07,0.0006085713176651115,1.7314738151262666e-07,2.1996149993576113e-06
48.397151339105925,0.9993674324943354,1.1443209067878594e-07,0.0006249851592562405,1.66353333760655e-07,7.301560985677836e-06
48.730924796617,0.9993440059523981,1.209407083996971e-07,0.0006458123604165451,1.652878823833629e-07,9.89545859447948e-06
49.064698254128075,0.9993210095501093,1.2787963865456534e-07,0.0006659381294293171,1.6712581266985614e-07,1.275731501182652e-05
49.398471711639154,0.9992892342736622,1.3565488627400263e-07,0.0006913069714799499,1.702291685406873e-07,1.915287080282682e-05
49.732245169150225,0.9992703138784349,1.441438005028367e-07,0.0007155850599281417,1.970576621172633e-07,1.375986017429377e-05
50.066018626661304,0.9992660505383026,1.5268991816032237e-07,0.0007299178103856465,2.2597839422531687e-07,3.652983000725217e-06
50.399792084172375,0.9992557973222144,1.6115326528302375e-07,0.0007424535300472758,2.3862893129929083e-07,1.3493655415213553e-06
50.733565541683454,0.999234735388663,1.699743497781347e-07,0.0007589384858820788,2.328614986494483e-07,5.92328960803289e-06
51.067338999194526,0.9992061304497816,1.79261676626301e-07,0.0007825120898847578,2.2444335885820986e-07,1.0953755298518888e-05
51.401112456705604,0.9991811394738922,1.8896708912141323e-07,0.0008063951875480864,2.2886361384093016e-07,1.2047507856934046e-05
51.734885914216676,0.9991477305840891,1.9958432579619605e-07,0.000832767955516473,2.2866491630524148e-07,1.907321115209911e-05
52.068659371727755,0.9991166538664216,2.114150920663252e-07,0.000863595711313559,2.516005563939764e-07,1.928740661637596e-05
52.402432829238826,0.9991075968868579,2.23714501748572e-07,0.0008841880348421401,2.9409792477421777e-07,7.697265872427631e-06
52.736206286749905,0.9990997780747453,2.358177636399045e-07,0.0008982262394394047,3.209578265904944e-07,1.438910225636282e-06
53.069979744260976,0.9990806726109271,2.481584615882012e-07,0.0009148560459652306,3.220460696088607e-07,3.901138576171694e-06
53.403753201772055,0.9990488598872981,2.6118010577809587e-07,0.0009395072970363763,3.05739310661304e-07,1.1065896250751113e-05
53.737526659283134,0.9990178801617845,2.7471053142261065e-07,0.0009684788541143217,3.068159609757795e-07,1.3059457610164712e-05
54.071300116794205,0.9989857896017547,2.891118409178349e-07,0.0009964021145171947,3.0945718595481934e-07,1.7209714699875837e-05
54.405073574305284,0.9989446131451107,3.051607067272234e-07,0.0010314615545975387,3.220008612837364e-07,2.3298138723862153e-05
54.738847031816356,0.998924609372453,3.223844137577454e-07,0.0010608999416146683,3.7495866088476046e-07,1.3793342858841304e-05
55.072620489327434,0.9989182004833,3.395152325591563e-07,0.0010781356184553768,4.223051090338944e-07,2.9020779025949884e-06
55.406393946838506,0.9989017400468785,3.565937866971475e-07,0.001095284356564246,4.3702727579694477e-07,2.181975495184444e-06
55.740167404349585,0.9988699012385657,3.745001796879902e-07,0.001119646538576764,4.180461399179975e-07,9.659676538496867e-06
56.073940861860656,0.9988312870212399,3.93231335715463e-07,0.0011531705839318497,4.0618758831869673e-07,1.4742975904307239e-05
56.407714319371735,0.9987980983751422,4.1274345443198295e-07,0.0011850916411879089,4.159745840612827e-07,1.5981265630839293e-05
56.741487776882806,0.9987530506213117,4.3407232836343335e-07,0.001221821809447546,4.183220533571662e-07,2.427517486013051e-05
57.075261234393885,0.998717581545648,4.5749670896311377e-07,0.0012606848829620253,4.693796040900069e-07,2.08066950763611e-05
57.40903469190496,0.9987079533481212,4.814350591763686e-07,0.0012843439932468512,5.430026697093436e-07,6.678220904023455e-06
57.742808149416035,0.9986948881514486,5.050075242786655e-07,0.001302589104347051,5.806253785788594e-07,1.4371113018990145e-06
58.07658160692711,0.9986657819738665,5.292947061056424e-07,0.001326275120720664,5.695072711158499e-07,6.844103435771239e-06
58.410355064438185,0.998620996189304,5.548767357286382e-07,0.0013620681704529195,5.382535112842747e-07,1.5842509995164784e-05
58.744128521949264,0.9985816302521365,5.812945634588813e-07,0.0014005504162741063,5.463389949474335e-07,1.6691698030740624e-05
59.077901979460336,0.9985378524411799,6.093839197731673e-07,0.0014384409732144544,5.508987983647839e-07,2.2546302887933905e-05
59.411675436971414,0.9984874761339293,6.40450139974659e-07,0.0014844239240059576,5.853646678026067e-07,2.6874127256695047e-05
59.745448894482486,0.9984673340734477,6.732453748164492e-07,0.0015183502569020523,6.809977408196483e-07,1.2961426534397847e-05
60.079222351993565,0.9984571482873275,7.056363154867058e-07,0.0015391902178168361,7.527529848744114e-07,2.2031055564640177e-06
60.412995809504636,0.9984318745701657,7.382469445991187e-07,0.0015626090453533046,7.618484842168858e-07,4.016289051662239e-06
60.746769267015715,0.9983856560277207,7.725823293819936e-07,0.0015980633512202975,7.16901757628178e-07,1.4791136972638164e-05
61.08054272452679,0.9983358989780641,8.08225766390064e-07,0.001643559791041937,7.056458765651591e-07,1.9027359251517802e-05
61.414316182037865,0.9982925510527596,8.452519299914542e-07,0.001685113094620417,7.221880869468914e-07,2.07684126039351e-05
61.74808963954894,0.9982344766326188,8.856685867488236e-07,0.0017344068270469019,7.34903659930328e-07,2.9495968090972757e-05
62.081863097060015,0.9981962326913072,9.294203128373984e-07,0.0017807615081829166,8.360127808087674e-07,2.1240367418073186e-05
62.41563655457109,0.9981852103423119,9.73506725113282e-07,0.0018075190487556168,9.52010955578309e-07,5.345091251140374e-06
62.749410012082166,0.9981645451579187,1.017117639440673e-06,0.0018313766282056876,9.964653195188212e-07,2.064630916203077e-06
63.08318346959324,0.998121452972744,1.062496641544826e-06,0.0018650869471659483,9.54995755428267e-07,1.1442587691435088e-05
